#Types Before Cut: 11091
#Types After Cut: 9694
#Search Hits: 0
335	16	24.638	читать
336	146	24.362	был
337	50	24.291	день
338	20	24.184	друг
339	20	24.184	места
340	18	24.178	тему
341	35	24.142	четыре
342	39	24.025	людей
343	29	23.816	старший
344	13	23.722	какими
345	13	23.722	маленький
346	13	23.722	машина
347	13	23.722	смотреть
348	9	23.715	n
349	9	23.715	ар
350	9	23.715	видишь
351	9	23.715	грустный
352	9	23.715	двенадцать
353	9	23.715	двести
354	9	23.715	кошки
355	9	23.715	папа
356	9	23.715	переехали
357	9	23.715	подожди
358	9	23.715	смесь
359	9	23.715	танцами
360	9	23.715	твой
361	9	23.715	учителя
362	9	23.715	чай
363	9	23.715	эмм
364	27	23.039	слова
365	14	22.916	d
366	14	22.916	вещи
367	14	22.916	мои
368	14	22.916	хотелось
369	11	22.724	квартире
370	36	22.613	одна
371	21	22.584	долго
372	16	22.224	девять
373	28	22.203	совсем
374	18	22.146	русский
375	17	22.133	кем
376	30	21.913	чего
377	27	21.795	каждый
378	12	21.384	нравятся
379	8	21.080	acc
380	8	21.080	komm
381	8	21.080	nom
382	8	21.080	ааa
383	8	21.080	английский
384	8	21.080	брови
385	8	21.080	вертолет
386	8	21.080	говорящийа
387	8	21.080	говорящийб
388	8	21.080	грустно
389	8	21.080	делаешь
390	8	21.080	егэ
391	8	21.080	замечательно
392	8	21.080	звук
393	8	21.080	иду
394	8	21.080	интересного
395	8	21.080	колесико
396	8	21.080	любишь
397	8	21.080	лёва
398	8	21.080	мамой
399	8	21.080	мемы
400	8	21.080	моих
401	8	21.080	надя
402	8	21.080	неудобно
403	8	21.080	никит
404	8	21.080	одиннадцать
405	8	21.080	поехал
406	8	21.080	прихожу
407	8	21.080	смотрел
408	8	21.080	смотрела
409	8	21.080	студентов
410	8	21.080	типо
411	8	21.080	умер
412	8	21.080	учился
413	8	21.080	учится
414	8	21.080	хе
415	8	21.080	эт
416	13	20.683	бывает
417	13	20.683	говорила
418	13	20.683	специально
419	19	20.511	павел
420	29	20.393	сама
421	14	20.314	надеюсь
422	10	20.271	интересные
423	10	20.271	рассказывала
424	40	20.209	говорить
425	27	19.504	ей
426	11	19.069	будто
427	11	19.069	знаете
428	11	19.069	отец
429	11	19.069	пошел
430	19	18.936	хотел
431	12	18.478	делали
432	12	18.478	купить
433	12	18.478	семье
434	7	18.445	бабушкой
435	7	18.445	боже
436	7	18.445	буквы
437	7	18.445	двери
438	7	18.445	детство
439	7	18.445	детьми
440	7	18.445	друзьями
441	7	18.445	ездить
442	7	18.445	ехали
443	7	18.445	живёт
444	7	18.445	забыла
445	7	18.445	задание
446	7	18.445	карл
447	7	18.445	квартиры
448	7	18.445	красивый
449	7	18.445	ненавижу
450	7	18.445	нету
451	7	18.445	ноль
452	7	18.445	одни
453	7	18.445	парень
454	7	18.445	понравилась
455	7	18.445	пошёл
456	7	18.445	пытаюсь
457	7	18.445	ребят
458	7	18.445	секунд
459	7	18.445	скажи
460	7	18.445	сорок
461	7	18.445	супер
462	7	18.445	троих
463	7	18.445	троллейбус
464	7	18.445	человечек
465	7	18.445	читаю
466	7	18.445	чё
467	16	18.257	реально
468	16	18.257	уж
469	13	18.198	другую
470	13	18.198	улице
471	153	18.138	еще
472	9	17.837	брали
473	9	17.837	друзей
474	9	17.837	едем
475	9	17.837	женщина
476	9	17.837	институте
477	9	17.837	историю
478	9	17.837	маленькая
479	9	17.837	мое
480	9	17.837	нечего
481	9	17.837	смеется
482	9	17.837	твоя
483	17	16.864	разные
484	10	16.783	мной
485	10	16.783	написано
486	23	16.655	равно
487	29	16.541	соответственно
488	25	16.517	лучше
489	11	16.307	посмотреть
490	11	16.307	скажем
491	11	16.307	считаю
492	19	16.165	говоря
493	12	16.119	друзья
494	13	16.102	языка
495	6	15.810	distinct
496	6	15.810	onion
497	6	15.810	part
498	6	15.810	автобусе
499	6	15.810	ам
500	6	15.810	антифриз
501	6	15.810	бабуля
502	6	15.810	бабушки
503	6	15.810	бешбармак
504	6	15.810	бутово
505	6	15.810	вау
506	6	15.810	верно
507	6	15.810	волосы
508	6	15.810	восемнадцать
509	6	15.810	выпускной
510	6	15.810	вышла
511	6	15.810	гончар
512	6	15.810	готовился
513	6	15.810	жигули
514	6	15.810	загрузили
515	6	15.810	запомнила
516	6	15.810	идёт
517	6	15.810	книги
518	6	15.810	колесо
519	6	15.810	коллектив
520	6	15.810	кормила
521	6	15.810	красиво
522	6	15.810	культура
523	6	15.810	лагере
524	6	15.810	лингвистике
525	6	15.810	литературу
526	6	15.810	лук
527	6	15.810	любил
528	6	15.810	любимый
529	6	15.810	математике
530	6	15.810	мгм
531	6	15.810	мем
532	6	15.810	молодец
533	6	15.810	мужик
534	6	15.810	немец
535	6	15.810	ногой
536	6	15.810	обед
537	6	15.810	орешки
538	6	15.810	погрей
539	6	15.810	подумала
540	6	15.810	покупайте
541	6	15.810	полу
542	6	15.810	польский
543	6	15.810	понравился
544	6	15.810	поступил
545	6	15.810	преподаватели
546	6	15.810	причём
547	6	15.810	пятёрка
548	6	15.810	саш
549	6	15.810	семьдесят
550	6	15.810	слышно
551	6	15.810	снимали
552	6	15.810	снимать
553	6	15.810	спал
554	6	15.810	спрашивают
555	6	15.810	спросить
556	6	15.810	студенты
557	6	15.810	сынок
558	6	15.810	убирай
559	6	15.810	учителей
560	6	15.810	учителем
561	6	15.810	худи
562	6	15.810	чувак
563	6	15.810	шёл
564	6	15.810	щас
565	6	15.810	этаж
566	6	15.810	эх
567	21	15.784	виктор
568	17	15.435	заниматься
569	8	15.424	дверь
570	8	15.424	интересный
571	8	15.424	паре
572	8	15.424	работала
573	8	15.424	родителей
574	64	15.222	тогда
575	78	15.212	больше
576	16	15.100	естественно
577	24	15.075	понятно
578	50	14.810	него
579	73	14.771	поэтому
580	9	14.531	берут
581	9	14.531	жил
582	9	14.531	какого
583	9	14.531	машине
584	9	14.531	можете
585	9	14.531	половиной
586	9	14.531	тяжело
587	9	14.531	часа
588	18	14.530	е
589	18	14.530	разных
590	18	14.530	сначала
591	355	14.316	но
592	13	14.297	завтра
593	13	14.297	минус
594	13	14.297	спокойно
595	20	14.248	каких
596	10	14.175	пришла
597	22	14.140	дальше
598	11	14.081	рядом
599	99	13.799	чтобы
600	16	13.748	наша
601	16	13.748	совершенно
602	35	13.523	себя
603	26	13.414	плюс
604	15	13.381	вас
605	15	13.381	метро
606	18	13.369	каким
607	24	13.273	чуть
608	5	13.175	num
609	5	13.175	арахис
610	5	13.175	бабушку
611	5	13.175	баллов
612	5	13.175	венера
613	5	13.175	вернее
614	5	13.175	видела
615	5	13.175	вкусный
616	5	13.175	вложил
617	5	13.175	вырезать
618	5	13.175	выставках
619	5	13.175	вышло
620	5	13.175	гешу
621	5	13.175	голову
622	5	13.175	горбачёв
623	5	13.175	гости
624	5	13.175	грязь
625	5	13.175	гэкаю
626	5	13.175	двадцати
627	5	13.175	делаем
628	5	13.175	доехали
629	5	13.175	ездила
630	5	13.175	ездит
631	5	13.175	ест
632	5	13.175	жестко
633	5	13.175	жесть
634	5	13.175	живу
635	5	13.175	жила
636	5	13.175	зашли
637	5	13.175	идешь
638	5	13.175	ии
639	5	13.175	ильямихайлович
640	5	13.175	имею
641	5	13.175	инопланетян
642	5	13.175	итак
643	5	13.175	камеру
644	5	13.175	каракатицах
645	5	13.175	картинки
646	5	13.175	кили
647	5	13.175	килограмм
648	5	13.175	классов
649	5	13.175	комнате
650	5	13.175	коридоре
651	5	13.175	красивые
652	5	13.175	крестик
653	5	13.175	крысу
654	5	13.175	лекцию
655	5	13.175	лилии
656	5	13.175	лингвисты
657	5	13.175	лол
658	5	13.175	лука
659	5	13.175	маккартни
660	5	13.175	мальчик
661	5	13.175	маме
662	5	13.175	маму
663	5	13.175	марс
664	5	13.175	математический
665	5	13.175	меровинги
666	5	13.175	мечты
667	5	13.175	миндаль
668	5	13.175	мол
669	5	13.175	нагло
670	5	13.175	най
671	5	13.175	ненавидят
672	5	13.175	нём
673	5	13.175	ого
674	5	13.175	одновременнно
675	5	13.175	ок
676	5	13.175	очки
677	5	13.175	пальто
678	5	13.175	парадигма
679	5	13.175	переехать
680	5	13.175	писать
681	5	13.175	платье
682	5	13.175	подписывайтесь
683	5	13.175	подумал
684	5	13.175	поехала
685	5	13.175	получалось
686	5	13.175	посмотрела
687	5	13.175	построили
688	5	13.175	прекрасный
689	5	13.175	проронил
690	5	13.175	прочим
691	5	13.175	прошёл
692	5	13.175	пью
693	5	13.175	пятом
694	5	13.175	расписание
695	5	13.175	ребёнок
696	5	13.175	рентген
697	5	13.175	родителям
698	5	13.175	салют
699	5	13.175	своём
700	5	13.175	села
701	5	13.175	сестра
702	5	13.175	сидела
703	5	13.175	сидит
704	5	13.175	скайп
705	5	13.175	снимаешь
706	5	13.175	сходить
707	5	13.175	счёт
708	5	13.175	съела
709	5	13.175	твёрдый
710	5	13.175	театр
711	5	13.175	тину
712	5	13.175	толстовка
713	5	13.175	увидела
714	5	13.175	удобно
715	5	13.175	удовольствие
716	5	13.175	умел
717	5	13.175	уметь
718	5	13.175	умеют
719	5	13.175	учёба
720	5	13.175	фамилия
721	5	13.175	физике
722	5	13.175	физику
723	5	13.175	фильмов
724	5	13.175	фильмы
725	5	13.175	хихи
726	5	13.175	хм
727	5	13.175	хорватии
728	5	13.175	хорошее
729	5	13.175	целую
